130764,47.96027,11.317404,Europe,Germany,1/1/2009,H5N1 HPAI,wild,duck,39,1,1,0,0
129875,26.73518,88.34655,Asia,India,1/1/2009,H5N1 HPAI,domestic,unspecified bird,30985,217,87,0,0
129882,26.5,88.12,Asia,India,1/2/2009,H5N1 HPAI,domestic,unspecified bird,9757,210,130,0,0
130265,36.6833333,116.9833333,Asia,China,1/5/2009,H5N1 HPAI,,,0,0,0,1,1
130266,37.75,111.4166667,Asia,China,1/7/2009,H5N1 HPAI,,,0,0,0,1,0
130267,27.55583,109.99763,Asia,China,1/8/2009,H5N1 HPAI,,,0,0,0,1,1
129970,26.48,87.85,Asia,Nepal,1/8/2009,H5N1 HPAI,domestic,unspecified bird,13000,14,14,0,0
171221,-6.863998,107.616626,Asia,Indonesia,1/9/2009,H5N1 HPAI,,,0,0,0,1,1
133992,23.793808,90.360621,Asia,Bangladesh,1/9/2009,H5N1 HPAI,domestic,unspecified bird,5341,112,112,0,0
129925,30.4531307,31.0431461,Africa,Egypt,1/9/2009,H5N1 HPAI,domestic,"chicken,duck",0,34,0,0,0
130299,43.78266,87.58651,Asia,China,1/10/2009,H5N1 HPAI,,,0,0,0,1,1
130690,21.2558956,107.3785248,Asia,Vietnam,1/11/2009,H5N1 HPAI,,,0,0,0,1,1
171222,-6.863998,107.616626,Asia,Indonesia,1/13/2009,H5N1 HPAI,,,0,0,0,1,1
133993,25.823906,89.69521,Asia,Bangladesh,1/13/2009,H5N1 HPAI,domestic,unspecified bird,736,11,11,0,0
129930,30.05162,31.10605,Africa,Egypt,1/13/2009,H5N1 HPAI,domestic,"chicken,duck",0,0,0,1,0
133994,22.045059,91.916431,Asia,Bangladesh,1/14/2009,H5N1 HPAI,domestic,unspecified bird,1800,80,80,0,0
130300,26.54349,106.7611,Asia,China,1/15/2009,H5N1 HPAI,,,0,0,0,1,0
171223,-7.766097,112.27735,Asia,Indonesia,1/16/2009,H5N1 HPAI,,,0,0,0,1,1
129968,27.18,88.21,Asia,India,1/17/2009,H5N1 HPAI,domestic,unspecified bird,86,9,8,0,0
130301,22.71032,110.35217,Asia,China,1/19/2009,H5N1 HPAI,,,0,0,0,1,1
171224,-6.863998,107.616626,Asia,Indonesia,1/20/2009,H5N1 HPAI,,,0,0,0,1,0
130351,27.7905157,110.6322126,Asia,China,1/23/2009,H5N1 HPAI,,,0,0,0,1,0
130286,30.5586111,31.01,Africa,Egypt,1/23/2009,H5N1 HPAI,,,0,0,0,1,0
171225,-6.229624,106.846141,Asia,Indonesia,1/24/2009,H5N1 HPAI,,,0,0,0,1,1
150205,21.410917,107.509898,Asia,Vietnam,1/26/2009,H5N1 HPAI,domestic,"unspecified bird,chicken,duck",230,155,132,0,0
133995,22.532927,91.909205,Asia,Bangladesh,1/27/2009,H5N1 HPAI,domestic,unspecified bird,1200,35,35,0,0
133996,26.115033,89.697142,Asia,Bangladesh,1/28/2009,H5N1 HPAI,domestic,unspecified bird,595,5,5,0,0
146553,9.161624,105.052764,Asia,Vietnam,1/29/2009,H5N1 HPAI,domestic,duck,580,192,192,0,0
130558,22.28606,113.89975,Asia,"Hong Kong, SAR",1/29/2009,H5N1 HPAI,domestic,chicken,0,1,1,0,0
130359,22.28606,113.89975,Asia,"Hong Kong, SAR",1/29/2009,H5N1 HPAI,domestic,"duck,goose",0,2,2,0,0
130348,26.07,89.28,Asia,India,1/29/2009,H5N1 HPAI,domestic,unspecified bird,4200,50,50,0,0
130283,26.2566833,89.1463165,Asia,India,1/29/2009,H5N1 HPAI,domestic,unspecified bird,2540,60,60,0,0
130715,21.0493,102.3025,Asia,Lao PDR,1/30/2009,H5N1 HPAI,domestic,unspecified bird,3314,730,730,0,0
130560,22.28606,113.89975,Asia,"Hong Kong, SAR",1/31/2009,H5N1 HPAI,domestic,duck,0,1,1,0,0
130559,22.28606,113.89975,Asia,"Hong Kong, SAR",1/31/2009,H5N1 HPAI,domestic,duck,0,1,1,0,0
130383,37.11,79.36,Asia,China,2/1/2009,H5N1 HPAI,domestic,unspecified bird,13737,1330,519,0,0
130669,22.2833333,114.0333333,Asia,"Hong Kong, SAR",2/2/2009,H5N1 HPAI,wild,unspecified bird,0,1,1,0,0
130563,22.5028,114.05618,Asia,"Hong Kong, SAR",2/2/2009,H5N1 HPAI,wild,grey heron,0,1,1,0,0
130389,29.6357365,32.5065193,Africa,Egypt,2/2/2009,H5N1 HPAI,,,0,0,0,1,0
130360,22.25666,113.88985,Asia,"Hong Kong, SAR",2/2/2009,H5N1 HPAI,domestic,"chicken,duck",0,2,2,0,0
146766,18.856832,105.362332,Asia,Vietnam,2/3/2009,H5N1 HPAI,domestic,duck,500,164,164,0,0
146639,9.485841,106.079534,Asia,Vietnam,2/3/2009,H5N1 HPAI,domestic,duck,682,527,489,0,0
146582,9.320149,105.204088,Asia,Vietnam,2/3/2009,H5N1 HPAI,domestic,duck,950,300,25,0,0
130400,22.35042,114.0855,Asia,"Hong Kong, SAR",2/3/2009,H5N1 HPAI,domestic,duck,0,1,1,0,0
130399,22.4,113.9833333,Asia,"Hong Kong, SAR",2/3/2009,H5N1 HPAI,domestic,chicken,0,1,1,0,0
130398,22.3666667,114.0833333,Asia,"Hong Kong, SAR",2/3/2009,H5N1 HPAI,wild,peregrine falcon,0,1,1,0,0
130396,22.26442,113.9651,Asia,"Hong Kong, SAR",2/3/2009,H5N1 HPAI,wild,crow,0,1,1,0,0
130361,31.0270634,32.0510521,Africa,Egypt,2/3/2009,H5N1 HPAI,domestic,"chicken,duck,goose",0,177,0,0,0
130562,22.2636,113.9651,Asia,"Hong Kong, SAR",2/4/2009,H5N1 HPAI,domestic,chicken,0,1,1,0,0
146746,16.884586,107.193842,Asia,Vietnam,2/5/2009,H5N1 HPAI,domestic,duck,1000,250,180,0,0
131063,29.81428,31.29319,Africa,Egypt,2/5/2009,H5N1 HPAI,domestic,chicken,0,40,0,0,0
130666,20.039267,106.090514,Asia,Vietnam,2/5/2009,H5N1 HPAI,,,0,0,0,1,1
130411,29.3040199,30.505909,Africa,Egypt,2/5/2009,H5N1 HPAI,domestic,"chicken,duck,goose",0,56,0,0,0
130410,31.1103134,30.340374,Africa,Egypt,2/5/2009,H5N1 HPAI,domestic,"chicken,duck",0,12,0,0,0
130409,29.81428,31.29319,Africa,Egypt,2/5/2009,H5N1 HPAI,domestic,chicken,0,2,0,0,0
171226,-6.405869,106.064306,Asia,Indonesia,2/6/2009,H5N1 HPAI,,,0,0,0,1,1
146551,9.147541,104.999402,Asia,Vietnam,2/6/2009,H5N1 HPAI,domestic,duck,2107,189,189,0,0
133997,23.642046,90.544014,Asia,Bangladesh,2/6/2009,H5N1 HPAI,domestic,unspecified bird,1500,661,661,0,0
130390,28.6486111,30.8402778,Africa,Egypt,2/6/2009,H5N1 HPAI,,,0,0,0,1,0
150190,9.74841,105.503772,Asia,Vietnam,2/7/2009,H5N1 HPAI,domestic,duck,400,400,120,0,0
150184,9.520204,105.579635,Asia,Vietnam,2/7/2009,H5N1 HPAI,domestic,unspecified bird,539,327,231,0,0
146832,21.002453,107.1385,Asia,Vietnam,2/8/2009,H5N1 HPAI,domestic,duck,1820,387,290,0,0
146708,10.208202,105.378467,Asia,Vietnam,2/8/2009,H5N1 HPAI,domestic,duck,230,189,126,0,0
146665,9.752725,105.531149,Asia,Vietnam,2/8/2009,H5N1 HPAI,domestic,duck,389,210,123,0,0
150188,9.67264,105.459706,Asia,Vietnam,2/9/2009,H5N1 HPAI,domestic,unspecified bird,500,210,180,0,0
146771,20.016699,106.098751,Asia,Vietnam,2/9/2009,H5N1 HPAI,domestic,"duck,chicken,muscovy ducks",73,17,17,0,0
146712,10.280882,105.454996,Asia,Vietnam,2/9/2009,H5N1 HPAI,domestic,unspecified bird,158,129,98,0,0
146710,10.223021,105.318108,Asia,Vietnam,2/9/2009,H5N1 HPAI,domestic,unspecified bird,350,231,120,0,0
130548,27.18333,31.16666,Africa,Egypt,2/9/2009,H5N1 HPAI,domestic,chicken,0,2,0,0,0
130547,30.4531307,31.0431461,Africa,Egypt,2/9/2009,H5N1 HPAI,domestic,"chicken,duck,goose",0,57,0,0,0
130549,30.8283653,31.0795479,Africa,Egypt,2/10/2009,H5N1 HPAI,domestic,"chicken,duck",0,86,0,0,0
130551,29.270586,30.6117611,Africa,Egypt,2/11/2009,H5N1 HPAI,domestic,"chicken,duck",0,7,0,0,0
146627,9.408364,104.962928,Asia,Vietnam,2/12/2009,H5N1 HPAI,domestic,"unspecified bird,duck,muscovy ducks",50,37,37,0,0
146560,9.231236,105.185187,Asia,Vietnam,2/12/2009,H5N1 HPAI,domestic,"chicken,duck",796,110,10,0,0
150186,9.57501,105.570274,Asia,Vietnam,2/13/2009,H5N1 HPAI,domestic,unspecified bird,500,200,50,0,0
146563,9.261237,105.117808,Asia,Vietnam,2/13/2009,H5N1 HPAI,domestic,"chicken,duck",736,129,89,0,0
171227,-6.863998,107.616626,Asia,Indonesia,2/14/2009,H5N1 HPAI,,,0,0,0,1,1
150171,8.818044,104.834611,Asia,Vietnam,2/14/2009,H5N1 HPAI,domestic,unspecified bird,53,33,33,0,0
130668,22.69488,87.67501,Asia,India,2/14/2009,H5N1 HPAI,domestic,unspecified bird,1500,35,35,0,0
133998,23.83558,90.026345,Asia,Bangladesh,2/15/2009,H5N1 HPAI,domestic,unspecified bird,1200,164,164,0,0
146634,9.4319,105.511624,Asia,Vietnam,2/16/2009,H5N1 HPAI,domestic,duck,607,30,30,0,0
133999,23.793808,90.360621,Asia,Bangladesh,2/16/2009,H5N1 HPAI,domestic,unspecified bird,3,3,3,0,0
146833,21.002453,107.1385,Asia,Vietnam,2/17/2009,H5N1 HPAI,domestic,chicken,13,9,4,0,0
134000,23.83558,90.026345,Asia,Bangladesh,2/17/2009,H5N1 HPAI,domestic,unspecified bird,1450,268,268,0,0
130702,26.48,87.85,Asia,Nepal,2/17/2009,H5N1 HPAI,domestic,unspecified bird,3021,150,150,0,0
171229,-6.863998,107.616626,Asia,Indonesia,2/18/2009,H5N1 HPAI,,,0,0,0,1,1
171228,-6.863998,107.616626,Asia,Indonesia,2/18/2009,H5N1 HPAI,,,0,0,0,1,1
146902,21.38097,102.956528,Asia,Vietnam,2/18/2009,H5N1 HPAI,domestic,unspecified bird,1460,319,210,0,0
146728,12.278323,109.170108,Asia,Vietnam,2/18/2009,H5N1 HPAI,domestic,"duck,chicken,muscovy ducks",31,27,27,0,0
134001,23.957072,89.801006,Asia,Bangladesh,2/18/2009,H5N1 HPAI,domestic,unspecified bird,500,40,40,0,0
130714,30.08611,31.18555,Africa,Egypt,2/19/2009,H5N1 HPAI,domestic,"chicken,duck,goose",0,16,0,0,0
130713,30.88,31.21222,Africa,Egypt,2/19/2009,H5N1 HPAI,domestic,"chicken,duck",0,10,0,0,0
150174,9.568836,105.607496,Asia,Vietnam,2/20/2009,H5N1 HPAI,domestic,unspecified bird,600,450,310,0,0
134002,26.078858,88.465868,Asia,Bangladesh,2/22/2009,H5N1 HPAI,domestic,unspecified bird,560,18,18,0,0
150191,9.836814,105.792726,Asia,Vietnam,2/23/2009,H5N1 HPAI,domestic,unspecified bird,660,230,150,0,0
150179,20.981326,106.92249,Asia,Vietnam,2/23/2009,H5N1 HPAI,domestic,unspecified bird,140,80,70,0,0
146635,9.439361,105.61735,Asia,Vietnam,2/23/2009,H5N1 HPAI,domestic,duck,700,310,221,0,0
134003,22.216984,91.863974,Asia,Bangladesh,2/23/2009,H5N1 HPAI,domestic,unspecified bird,3000,708,708,0,0
171230,-6.229624,106.846141,Asia,Indonesia,2/25/2009,H5N1 HPAI,,,0,0,0,1,1
130724,29.3040199,30.505909,Africa,Egypt,2/25/2009,H5N1 HPAI,,,0,0,0,1,0
146562,9.23808,105.461539,Asia,Vietnam,2/26/2009,H5N1 HPAI,domestic,unspecified bird,33,33,33,0,0
146546,9.11198,104.890706,Asia,Vietnam,2/26/2009,H5N1 HPAI,domestic,unspecified bird,625,120,89,0,0
134004,25.394808,89.429274,Asia,Bangladesh,2/27/2009,H5N1 HPAI,domestic,unspecified bird,200,12,12,0,0
130741,22.9707489,32.2185593,Africa,Egypt,2/27/2009,H5N1 HPAI,domestic,"chicken,duck",0,6,0,0,0
130740,22.9707489,32.2185593,Africa,Egypt,2/27/2009,H5N1 HPAI,domestic,chicken,0,4,0,0,0
150202,9.61886,105.777264,Asia,Vietnam,2/28/2009,H5N1 HPAI,domestic,unspecified bird,214,150,126,0,0
130739,22.9707489,32.2185593,Africa,Egypt,2/28/2009,H5N1 HPAI,domestic,"chicken,duck",0,22,0,0,0
130738,31.1103134,30.340374,Africa,Egypt,3/1/2009,H5N1 HPAI,domestic,"chicken,duck,goose",0,77,0,0,0
130737,31.1103134,30.340374,Africa,Egypt,3/1/2009,H5N1 HPAI,domestic,chicken,0,2,0,0,0
130736,29.6357365,32.5065193,Africa,Egypt,3/2/2009,H5N1 HPAI,domestic,chicken,0,15,0,0,0
134005,24.678324,90.798893,Asia,Bangladesh,3/3/2009,H5N1 HPAI,domestic,unspecified bird,1750,155,155,0,0
130770,22.283333,114.033333,Asia,"Hong Kong, SAR",3/3/2009,H5N1 HPAI,domestic,chicken,0,2,0,0,0
130749,31.1606255,29.9149265,Africa,Egypt,3/3/2009,H5N1 HPAI,,,0,0,0,1,0
134006,25.394808,89.429274,Asia,Bangladesh,3/4/2009,H5N1 HPAI,domestic,unspecified bird,471,18,18,0,0
130774,31.1103134,30.340374,Africa,Egypt,3/6/2009,H5N1 HPAI,domestic,chicken,0,20,0,0,0
130773,30.4531307,31.0431461,Africa,Egypt,3/6/2009,H5N1 HPAI,,,0,0,0,1,0
146912,21.52919,108.0226,Asia,Vietnam,3/8/2009,H5N1 HPAI,domestic,chicken,20,13,9,0,0
134007,23.901025,90.288385,Asia,Bangladesh,3/8/2009,H5N1 HPAI,domestic,unspecified bird,1050,72,72,0,0
130998,26.891367,88.35495,Asia,India,3/8/2009,H5N1 HPAI,domestic,unspecified bird,1100,4,4,0,0
171231,0.707978,101.580735,Asia,Indonesia,3/9/2009,H5N1 HPAI,,,0,0,0,1,1
146881,21.336706,102.976324,Asia,Vietnam,3/9/2009,H5N1 HPAI,domestic,duck,250,125,75,0,0
130815,28.1437874,30.3612823,Africa,Egypt,3/10/2009,H5N1 HPAI,domestic,unspecified bird,0,8,0,0,0
134008,22.532927,91.909205,Asia,Bangladesh,3/11/2009,H5N1 HPAI,domestic,unspecified bird,965,40,40,0,0
130817,30.7911111,30.9980556,Africa,Egypt,3/11/2009,H5N1 HPAI,domestic,chicken,0,8,0,0,0
130816,27.1971741,31.1905727,Africa,Egypt,3/11/2009,H5N1 HPAI,domestic,unspecified bird,0,45,0,0,0
131383,10.224895,105.809685,Asia,Vietnam,3/12/2009,H5N1 HPAI,,,0,0,0,1,1
130820,30.324482,31.2487984,Africa,Egypt,3/12/2009,H5N1 HPAI,domestic,chicken,0,520,0,0,0
134009,24.363957,88.610614,Asia,Bangladesh,3/13/2009,H5N1 HPAI,domestic,unspecified bird,110,3,3,0,0
146905,21.40895,102.95391,Asia,Vietnam,3/14/2009,H5N1 HPAI,domestic,"chicken,muscovy ducks",316,113,113,0,0
134010,23.429979,91.191022,Asia,Bangladesh,3/14/2009,H5N1 HPAI,domestic,unspecified bird,5553,68,68,0,0
131036,27.1971741,31.1905727,Africa,Egypt,3/14/2009,H5N1 HPAI,,,0,0,0,1,0
131080,31.1103134,30.340374,Africa,Egypt,3/16/2009,H5N1 HPAI,domestic,unspecified bird,0,38,0,0,0
131073,-7.0219784,107.5968781,Asia,Indonesia,3/16/2009,H5N1 HPAI,domestic,chicken,0,20,20,0,0
131156,25.27,88.1,Asia,India,3/17/2009,H5N1 HPAI,domestic,unspecified bird,363,363,363,0,0
131078,30.8283653,31.0795479,Africa,Egypt,3/17/2009,H5N1 HPAI,domestic,unspecified bird,0,42,0,0,0
146908,21.457267,102.964924,Asia,Vietnam,3/18/2009,H5N1 HPAI,domestic,"chicken,duck",1200,818,713,0,0
131079,30.9128,30.2906,Africa,Egypt,3/18/2009,H5N1 HPAI,domestic,unspecified bird,0,53,0,0,0
131077,30.7911111,30.9980556,Africa,Egypt,3/18/2009,H5N1 HPAI,domestic,unspecified bird,0,53,0,0,0
171232,-6.229624,106.846141,Asia,Indonesia,3/21/2009,H5N1 HPAI,,,0,0,0,1,1
131382,30.324482,31.2487984,Africa,Egypt,3/22/2009,H5N1 HPAI,,,0,0,0,1,1
131147,26.1704,32.7238,Africa,Egypt,3/23/2009,H5N1 HPAI,,,0,0,0,1,0
134011,22.357274,90.218714,Asia,Bangladesh,3/24/2009,H5N1 HPAI,domestic,unspecified bird,1290,23,23,0,0
131369,25.671028,32.706583,Africa,Egypt,3/24/2009,H5N1 HPAI,domestic,chicken,0,25,0,0,0
134012,25.645178,88.549611,Asia,Bangladesh,3/26/2009,H5N1 HPAI,domestic,unspecified bird,356,60,60,0,0
131381,31.1103134,30.340374,Africa,Egypt,3/27/2009,H5N1 HPAI,,,0,0,0,1,0
131368,31.4378567,30.8586903,Africa,Egypt,3/27/2009,H5N1 HPAI,domestic,chicken,0,12,0,0,0
134014,23.678968,90.59783,Asia,Bangladesh,3/28/2009,H5N1 HPAI,domestic,unspecified bird,6255,90,90,0,0
134013,22.392148,91.825306,Asia,Bangladesh,3/28/2009,H5N1 HPAI,domestic,unspecified bird,2500,225,225,0,0
134016,25.78418,89.036455,Asia,Bangladesh,3/29/2009,H5N1 HPAI,domestic,unspecified bird,500,32,32,0,0
134015,25.158292,89.371056,Asia,Bangladesh,3/29/2009,H5N1 HPAI,domestic,unspecified bird,149,3,3,0,0
212302,31.1103134,30.340374,Africa,Egypt,3/31/2009,H5N1 HPAI,,,0,0,0,1,0
131187,28.1018454,30.721899,Africa,Egypt,3/31/2009,H5N1 HPAI,domestic,unspecified bird,0,26,0,0,0
131186,29.8,31.23333,Africa,Egypt,3/31/2009,H5N1 HPAI,domestic,unspecified bird,0,77,0,0,0
131185,29.8167,31.05,Africa,Egypt,3/31/2009,H5N1 HPAI,domestic,unspecified bird,0,46,0,0,0
131183,31.17453,29.8864,Africa,Egypt,3/31/2009,H5N1 HPAI,domestic,unspecified bird,0,42,0,0,0
131182,31.202,30.03328,Africa,Egypt,3/31/2009,H5N1 HPAI,domestic,unspecified bird,0,42,0,0,0
134017,25.121308,89.56674,Asia,Bangladesh,4/2/2009,H5N1 HPAI,domestic,unspecified bird,200,148,148,0,0
134018,23.957439,90.650307,Asia,Bangladesh,4/3/2009,H5N1 HPAI,domestic,unspecified bird,1635,70,70,0,0
131195,31.4378567,30.8586903,Africa,Egypt,4/3/2009,H5N1 HPAI,domestic,chicken,0,4,0,0,0
132145,30.0810909,31.565897,Africa,Egypt,4/6/2009,H5N1 HPAI,,,0,0,0,1,1
171233,-7.873252,110.413375,Asia,Indonesia,4/7/2009,H5N1 HPAI,,,0,0,0,1,1
132144,31.4378567,30.8586903,Africa,Egypt,4/7/2009,H5N1 HPAI,,,0,0,0,1,1
